,Order ID,Product,Quantity Ordered,Price Each,Order Date1,Street,city,Address,Total_price
5457,181811,AA Batteries (4-pack),1.0,3.84,04/06/19,784 Cedar St, Austin, TX 73301,3.84
5458,181812,Bose SoundSport Headphones,1.0,99.99,04/08/19,917 Hill St, Portland, ME 04101,99.99
5459,181813,Lightning Charging Cable,1.0,14.95,04/12/19,505 Main St, San Francisco, CA 94016,14.95
5460,181814,Bose SoundSport Headphones,1.0,99.99,04/08/19,366 Hickory St, Boston, MA 02215,99.99
5461,181815,Bose SoundSport Headphones,1.0,99.99,04/02/19,85 Highland St, Atlanta, GA 30301,99.99
5462,181816,iPhone,1.0,700.0,04/21/19,397 Madison St, Dallas, TX 75001,700.0
5463,181817,AAA Batteries (4-pack),1.0,2.99,04/21/19,81 5th St, New York City, NY 10001,2.99
5464,181818,AAA Batteries (4-pack),1.0,2.99,04/17/19,876 14th St, Dallas, TX 75001,2.99
5465,181819,Vareebadd Phone,1.0,400.0,04/26/19,27 Maple St, Portland, OR 97035,400.0
5466,181819,Wired Headphones,1.0,11.99,04/26/19,27 Maple St, Portland, OR 97035,11.99
5467,181820,Bose SoundSport Headphones,1.0,99.99,04/28/19,810 5th St, Los Angeles, CA 90001,99.99
5468,181821,Apple Airpods Headphones,1.0,150.0,04/07/19,9 West St, San Francisco, CA 94016,150.0
5469,181822,AA Batteries (4-pack),1.0,3.84,04/12/19,518 Dogwood St, Boston, MA 02215,3.84
5470,181823,Bose SoundSport Headphones,1.0,99.99,04/18/19,503 6th St, Dallas, TX 75001,99.99
5471,181823,AAA Batteries (4-pack),3.0,2.99,04/18/19,503 6th St, Dallas, TX 75001,8.97
5472,181824,Wired Headphones,1.0,11.99,04/01/19,106 2nd St, San Francisco, CA 94016,11.99
5473,181825,34in Ultrawide Monitor,1.0,379.99,04/13/19,371 Cherry St, Seattle, WA 98101,379.99
5474,181826,Lightning Charging Cable,2.0,14.95,04/06/19,541 12th St, Portland, OR 97035,29.9
5475,181827,USB-C Charging Cable,1.0,11.95,04/22/19,618 Sunset St, Boston, MA 02215,11.95
5476,181828,Lightning Charging Cable,1.0,14.95,04/30/19,168 5th St, Seattle, WA 98101,14.95
5477,181829,27in FHD Monitor,1.0,149.99,04/28/19,352 Center St, New York City, NY 10001,149.99
5478,181830,20in Monitor,1.0,109.99,04/04/19,619 11th St, Los Angeles, CA 90001,109.99
5479,181831,USB-C Charging Cable,1.0,11.95,04/26/19,41 Highland St, Austin, TX 73301,11.95
5480,181832,Apple Airpods Headphones,1.0,150.0,04/04/19,206 11th St, San Francisco, CA 94016,150.0
5481,181833,Wired Headphones,1.0,11.99,04/16/19,365 Johnson St, San Francisco, CA 94016,11.99
5482,181834,Lightning Charging Cable,1.0,14.95,04/05/19,446 Maple St, Los Angeles, CA 90001,14.95
5483,181835,27in 4K Gaming Monitor,1.0,389.99,04/21/19,389 4th St, San Francisco, CA 94016,389.99
5484,181836,Bose SoundSport Headphones,1.0,99.99,04/15/19,436 8th St, New York City, NY 10001,99.99
5485,181837,Wired Headphones,1.0,11.99,04/18/19,969 Johnson St, Boston, MA 02215,11.99
5486,181838,USB-C Charging Cable,1.0,11.95,04/17/19,801 8th St, Seattle, WA 98101,11.95
5487,181839,Wired Headphones,1.0,11.99,04/02/19,461 Forest St, Los Angeles, CA 90001,11.99
5488,181840,AAA Batteries (4-pack),1.0,2.99,04/04/19,515 12th St, San Francisco, CA 94016,2.99
5489,181841,AAA Batteries (4-pack),3.0,2.99,04/07/19,436 Forest St, San Francisco, CA 94016,8.97
5490,181842,27in FHD Monitor,1.0,149.99,04/04/19,93 Walnut St, Austin, TX 73301,149.99
5491,181843,iPhone,1.0,700.0,04/12/19,9 Madison St, Atlanta, GA 30301,700.0
5492,181843,Apple Airpods Headphones,1.0,150.0,04/12/19,9 Madison St, Atlanta, GA 30301,150.0
5493,181844,27in 4K Gaming Monitor,1.0,389.99,04/05/19,861 Pine St, Atlanta, GA 30301,389.99
5494,181845,iPhone,1.0,700.0,04/12/19,786 Johnson St, San Francisco, CA 94016,700.0
5495,181846,USB-C Charging Cable,1.0,11.95,04/17/19,738 Willow St, New York City, NY 10001,11.95
5496,181847,Wired Headphones,1.0,11.99,04/23/19,949 North St, Atlanta, GA 30301,11.99
5497,181848,AAA Batteries (4-pack),1.0,2.99,04/02/19,386 Center St, Los Angeles, CA 90001,2.99
5498,181849,Macbook Pro Laptop,1.0,1700.0,04/21/19,903 Maple St, Dallas, TX 75001,1700.0
5499,181850,AA Batteries (4-pack),3.0,3.84,04/03/19,466 Hill St, Atlanta, GA 30301,11.52
5500,181851,Apple Airpods Headphones,1.0,150.0,04/09/19,359 Sunset St, Seattle, WA 98101,150.0
5501,181852,Wired Headphones,1.0,11.99,04/03/19,238 Hill St, Seattle, WA 98101,11.99
5502,181853,Google Phone,1.0,600.0,04/26/19,353 Washington St, San Francisco, CA 94016,600.0
5503,181854,Bose SoundSport Headphones,1.0,99.99,04/03/19,73 Washington St, San Francisco, CA 94016,99.99
5504,181855,Lightning Charging Cable,1.0,14.95,04/13/19,207 13th St, New York City, NY 10001,14.95
5505,181856,Lightning Charging Cable,1.0,14.95,04/21/19,977 5th St, Los Angeles, CA 90001,14.95
5506,181857,Macbook Pro Laptop,1.0,1700.0,04/05/19,355 Willow St, San Francisco, CA 94016,1700.0
5507,181858,iPhone,1.0,700.0,04/15/19,552 Dogwood St, New York City, NY 10001,700.0
5508,181859,Lightning Charging Cable,1.0,14.95,04/03/19,534 Spruce St, New York City, NY 10001,14.95
5509,181860,Google Phone,1.0,600.0,04/21/19,704 Park St, San Francisco, CA 94016,600.0
5510,181861,Lightning Charging Cable,1.0,14.95,04/26/19,48 Johnson St, New York City, NY 10001,14.95
5511,181862,iPhone,1.0,700.0,04/20/19,812 South St, Seattle, WA 98101,700.0
5512,181862,Apple Airpods Headphones,1.0,150.0,04/20/19,812 South St, Seattle, WA 98101,150.0
5513,181863,AA Batteries (4-pack),1.0,3.84,04/24/19,851 Park St, Portland, OR 97035,3.84
5514,181864,34in Ultrawide Monitor,1.0,379.99,04/13/19,718 14th St, Los Angeles, CA 90001,379.99
5515,181865,27in FHD Monitor,1.0,149.99,04/30/19,223 1st St, San Francisco, CA 94016,149.99
5516,181866,Wired Headphones,1.0,11.99,04/10/19,38 Center St, Seattle, WA 98101,11.99
5517,181867,USB-C Charging Cable,1.0,11.95,04/16/19,693 8th St, Los Angeles, CA 90001,11.95
5518,181868,AAA Batteries (4-pack),1.0,2.99,04/12/19,791 Elm St, San Francisco, CA 94016,2.99
5519,181869,AA Batteries (4-pack),1.0,3.84,04/12/19,470 Ridge St, Boston, MA 02215,3.84
5520,181870,27in FHD Monitor,1.0,149.99,04/11/19,495 Hickory St, New York City, NY 10001,149.99
5521,181871,27in 4K Gaming Monitor,1.0,389.99,04/26/19,29 10th St, Seattle, WA 98101,389.99
5522,181872,AA Batteries (4-pack),1.0,3.84,04/08/19,847 2nd St, New York City, NY 10001,3.84
5523,181873,AA Batteries (4-pack),1.0,3.84,04/28/19,755 Cherry St, New York City, NY 10001,3.84
5524,181874,Google Phone,1.0,600.0,04/26/19,235 Ridge St, San Francisco, CA 94016,600.0
5525,181875,AA Batteries (4-pack),1.0,3.84,04/16/19,829 Hickory St, San Francisco, CA 94016,3.84
5526,181876,AA Batteries (4-pack),1.0,3.84,04/30/19,804 Hickory St, New York City, NY 10001,3.84
5527,181877,Lightning Charging Cable,1.0,14.95,04/09/19,239 9th St, Portland, OR 97035,14.95
5528,181878,Wired Headphones,1.0,11.99,04/21/19,52 Walnut St, Seattle, WA 98101,11.99
5529,181879,AA Batteries (4-pack),2.0,3.84,04/12/19,115 12th St, Portland, OR 97035,7.68
5530,181880,Apple Airpods Headphones,1.0,150.0,04/03/19,844 Spruce St, Dallas, TX 75001,150.0
5531,181881,Lightning Charging Cable,1.0,14.95,04/19/19,5 River St, Portland, OR 97035,14.95
5532,181882,Apple Airpods Headphones,1.0,150.0,04/06/19,381 Jackson St, San Francisco, CA 94016,150.0
5533,181883,AAA Batteries (4-pack),1.0,2.99,04/12/19,34 9th St, Atlanta, GA 30301,2.99
5534,181884,Apple Airpods Headphones,1.0,150.0,04/27/19,377 13th St, Dallas, TX 75001,150.0
5535,181885,Apple Airpods Headphones,1.0,150.0,04/20/19,677 Pine St, Los Angeles, CA 90001,150.0
5536,181886,USB-C Charging Cable,1.0,11.95,04/18/19,344 West St, New York City, NY 10001,11.95
5537,181887,Apple Airpods Headphones,1.0,150.0,04/04/19,343 Washington St, San Francisco, CA 94016,150.0
5538,181888,Wired Headphones,1.0,11.99,04/27/19,321 Jefferson St, Los Angeles, CA 90001,11.99
5539,181889,USB-C Charging Cable,1.0,11.95,04/14/19,810 South St, Boston, MA 02215,11.95
5540,181890,Lightning Charging Cable,1.0,14.95,04/15/19,982 Willow St, Seattle, WA 98101,14.95
5541,181891,27in FHD Monitor,1.0,149.99,04/15/19,669 Park St, San Francisco, CA 94016,149.99
5542,181892,Apple Airpods Headphones,1.0,150.0,04/17/19,580 Sunset St, Seattle, WA 98101,150.0
5543,181893,Macbook Pro Laptop,1.0,1700.0,04/20/19,286 11th St, New York City, NY 10001,1700.0
5544,181894,iPhone,1.0,700.0,04/15/19,838 Maple St, Austin, TX 73301,700.0
5545,181895,Bose SoundSport Headphones,1.0,99.99,04/16/19,518 Main St, Dallas, TX 75001,99.99
5546,181896,Lightning Charging Cable,1.0,14.95,04/10/19,458 4th St, Atlanta, GA 30301,14.95
5547,181897,AAA Batteries (4-pack),2.0,2.99,04/11/19,273 Center St, Portland, OR 97035,5.98
5548,181898,Apple Airpods Headphones,1.0,150.0,04/15/19,424 Jackson St, Atlanta, GA 30301,150.0
5549,181899,AAA Batteries (4-pack),1.0,2.99,04/07/19,19 Lake St, New York City, NY 10001,2.99
5550,181900,Wired Headphones,1.0,11.99,04/21/19,597 Main St, San Francisco, CA 94016,11.99
5551,181901,27in 4K Gaming Monitor,1.0,389.99,04/06/19,734 14th St, Atlanta, GA 30301,389.99
5552,181902,Bose SoundSport Headphones,1.0,99.99,04/13/19,327 5th St, New York City, NY 10001,99.99
5553,181903,Wired Headphones,2.0,11.99,04/01/19,785 Johnson St, Boston, MA 02215,23.98
5554,181904,iPhone,1.0,700.0,04/15/19,502 Cedar St, Boston, MA 02215,700.0
5555,181904,Lightning Charging Cable,1.0,14.95,04/15/19,502 Cedar St, Boston, MA 02215,14.95
5556,181905,Lightning Charging Cable,1.0,14.95,04/25/19,505 8th St, New York City, NY 10001,14.95
5557,181906,Wired Headphones,1.0,11.99,04/15/19,902 14th St, Portland, OR 97035,11.99
5558,181907,Apple Airpods Headphones,1.0,150.0,04/15/19,759 West St, Los Angeles, CA 90001,150.0
5559,181908,AA Batteries (4-pack),1.0,3.84,04/26/19,553 Center St, Dallas, TX 75001,3.84
5560,181909,Apple Airpods Headphones,1.0,150.0,04/30/19,563 Meadow St, Dallas, TX 75001,150.0
5561,181910,AA Batteries (4-pack),1.0,3.84,04/19/19,59 Johnson St, San Francisco, CA 94016,3.84
5562,181911,34in Ultrawide Monitor,1.0,379.99,04/10/19,942 Lakeview St, Atlanta, GA 30301,379.99
5563,181912,Google Phone,1.0,600.0,04/29/19,218 Willow St, San Francisco, CA 94016,600.0
5564,181913,ThinkPad Laptop,1.0,999.99,04/19/19,751 Cherry St, Portland, ME 04101,999.99
5565,181914,USB-C Charging Cable,1.0,11.95,04/16/19,14 Maple St, Seattle, WA 98101,11.95
5566,181915,AA Batteries (4-pack),1.0,3.84,04/01/19,901 Cedar St, New York City, NY 10001,3.84
5567,181916,Wired Headphones,1.0,11.99,04/20/19,598 Jackson St, San Francisco, CA 94016,11.99
5568,181917,Google Phone,1.0,600.0,04/10/19,899 Main St, Portland, OR 97035,600.0
5569,181917,USB-C Charging Cable,2.0,11.95,04/10/19,899 Main St, Portland, OR 97035,23.9
5570,181918,Lightning Charging Cable,1.0,14.95,04/05/19,206 Willow St, New York City, NY 10001,14.95
5571,181919,Wired Headphones,1.0,11.99,04/10/19,938 10th St, San Francisco, CA 94016,11.99
5572,181920,34in Ultrawide Monitor,1.0,379.99,04/04/19,730 Church St, New York City, NY 10001,379.99
5573,181921,27in FHD Monitor,1.0,149.99,04/16/19,871 11th St, Atlanta, GA 30301,149.99
5574,181922,Flatscreen TV,1.0,300.0,04/20/19,393 7th St, New York City, NY 10001,300.0
5575,181923,Wired Headphones,1.0,11.99,04/04/19,744 8th St, Portland, ME 04101,11.99
5576,181924,Apple Airpods Headphones,1.0,150.0,04/02/19,876 Madison St, San Francisco, CA 94016,150.0
5577,181925,AAA Batteries (4-pack),1.0,2.99,04/04/19,402 Hickory St, Los Angeles, CA 90001,2.99
5578,181926,AA Batteries (4-pack),1.0,3.84,04/13/19,422 Center St, Los Angeles, CA 90001,3.84
5579,181927,USB-C Charging Cable,1.0,11.95,04/17/19,642 7th St, Atlanta, GA 30301,11.95
5580,181928,AA Batteries (4-pack),1.0,3.84,04/29/19,384 Church St, Seattle, WA 98101,3.84
5581,181929,Google Phone,1.0,600.0,04/13/19,593 13th St, New York City, NY 10001,600.0
5582,181930,Google Phone,1.0,600.0,04/30/19,833 Hill St, Portland, ME 04101,600.0
5583,181931,USB-C Charging Cable,1.0,11.95,04/24/19,892 Jackson St, Atlanta, GA 30301,11.95
5584,181932,27in 4K Gaming Monitor,1.0,389.99,04/20/19,805 Adams St, Boston, MA 02215,389.99
5585,181933,Bose SoundSport Headphones,1.0,99.99,04/24/19,513 11th St, Atlanta, GA 30301,99.99
5586,181934,27in FHD Monitor,1.0,149.99,04/17/19,847 Lakeview St, Atlanta, GA 30301,149.99
5587,181935,Lightning Charging Cable,1.0,14.95,04/27/19,189 1st St, Los Angeles, CA 90001,14.95
5588,181936,iPhone,1.0,700.0,04/27/19,368 Cedar St, San Francisco, CA 94016,700.0
5589,181936,Lightning Charging Cable,1.0,14.95,04/27/19,368 Cedar St, San Francisco, CA 94016,14.95
5590,181937,Wired Headphones,1.0,11.99,04/16/19,494 2nd St, Los Angeles, CA 90001,11.99
5591,181938,Apple Airpods Headphones,1.0,150.0,04/21/19,417 West St, Atlanta, GA 30301,150.0
5592,181939,Lightning Charging Cable,1.0,14.95,04/08/19,325 4th St, Austin, TX 73301,14.95
5593,181940,34in Ultrawide Monitor,1.0,379.99,04/20/19,863 Lake St, Los Angeles, CA 90001,379.99
5594,181941,Wired Headphones,1.0,11.99,04/01/19,738 Lincoln St, Los Angeles, CA 90001,11.99
5595,181941,Lightning Charging Cable,1.0,14.95,04/01/19,738 Lincoln St, Los Angeles, CA 90001,14.95
5596,181942,Google Phone,1.0,600.0,04/09/19,550 Maple St, Seattle, WA 98101,600.0
5597,181943,27in 4K Gaming Monitor,1.0,389.99,04/26/19,116 South St, New York City, NY 10001,389.99
5598,181944,Wired Headphones,2.0,11.99,04/23/19,749 9th St, New York City, NY 10001,23.98
5599,181945,27in 4K Gaming Monitor,1.0,389.99,04/10/19,709 South St, San Francisco, CA 94016,389.99
5600,181946,Lightning Charging Cable,1.0,14.95,04/30/19,590 Dogwood St, San Francisco, CA 94016,14.95
5601,181947,34in Ultrawide Monitor,1.0,379.99,04/19/19,297 Elm St, Dallas, TX 75001,379.99
5602,181948,AAA Batteries (4-pack),1.0,2.99,04/08/19,782 12th St, Los Angeles, CA 90001,2.99
5603,181949,USB-C Charging Cable,1.0,11.95,04/13/19,587 Adams St, Dallas, TX 75001,11.95
5604,181950,USB-C Charging Cable,1.0,11.95,04/19/19,469 Adams St, San Francisco, CA 94016,11.95
5605,181951,27in FHD Monitor,1.0,149.99,04/09/19,631 North St, San Francisco, CA 94016,149.99
5606,181952,27in FHD Monitor,1.0,149.99,04/17/19,479 Ridge St, New York City, NY 10001,149.99
5607,181953,AA Batteries (4-pack),1.0,3.84,04/14/19,291 Hill St, Atlanta, GA 30301,3.84
5608,181954,AAA Batteries (4-pack),1.0,2.99,04/22/19,774 Johnson St, Boston, MA 02215,2.99
5609,181955,27in 4K Gaming Monitor,1.0,389.99,04/09/19,559 12th St, Atlanta, GA 30301,389.99
5610,181956,AAA Batteries (4-pack),1.0,2.99,04/08/19,795 Meadow St, New York City, NY 10001,2.99
5611,181957,USB-C Charging Cable,1.0,11.95,04/23/19,202 Church St, Austin, TX 73301,11.95
5612,181958,iPhone,1.0,700.0,04/26/19,38 9th St, Seattle, WA 98101,700.0
5613,181959,Apple Airpods Headphones,1.0,150.0,04/04/19,774 5th St, New York City, NY 10001,150.0
5614,181960,USB-C Charging Cable,1.0,11.95,04/01/19,628 Walnut St, Atlanta, GA 30301,11.95
5615,181961,Macbook Pro Laptop,1.0,1700.0,04/11/19,929 River St, San Francisco, CA 94016,1700.0
5616,181962,AA Batteries (4-pack),2.0,3.84,04/29/19,385 Adams St, Portland, OR 97035,7.68
5617,181963,AA Batteries (4-pack),2.0,3.84,04/19/19,48 River St, Los Angeles, CA 90001,7.68
5618,181964,USB-C Charging Cable,1.0,11.95,04/06/19,372 Center St, New York City, NY 10001,11.95
5619,181965,AA Batteries (4-pack),2.0,3.84,04/01/19,943 Ridge St, San Francisco, CA 94016,7.68
5620,181966,USB-C Charging Cable,1.0,11.95,04/27/19,955 Highland St, New York City, NY 10001,11.95
5621,181967,AAA Batteries (4-pack),1.0,2.99,04/12/19,541 Willow St, San Francisco, CA 94016,2.99
5622,181968,Apple Airpods Headphones,1.0,150.0,04/14/19,881 8th St, Atlanta, GA 30301,150.0
5623,181969,AAA Batteries (4-pack),1.0,2.99,04/30/19,919 Willow St, Boston, MA 02215,2.99
5624,181970,AAA Batteries (4-pack),1.0,2.99,04/05/19,480 Willow St, San Francisco, CA 94016,2.99
5625,181971,AAA Batteries (4-pack),2.0,2.99,04/29/19,326 Dogwood St, Boston, MA 02215,5.98
5626,181972,AAA Batteries (4-pack),2.0,2.99,04/28/19,398 Jackson St, Atlanta, GA 30301,5.98
5627,181973,AA Batteries (4-pack),2.0,3.84,04/27/19,543 Highland St, Boston, MA 02215,7.68
5628,181974,Lightning Charging Cable,1.0,14.95,04/04/19,455 Wilson St, Los Angeles, CA 90001,14.95
5629,181975,AA Batteries (4-pack),2.0,3.84,04/19/19,453 Main St, Los Angeles, CA 90001,7.68
5630,181976,USB-C Charging Cable,4.0,11.95,04/02/19,561 2nd St, Atlanta, GA 30301,47.8
5631,181977,Macbook Pro Laptop,1.0,1700.0,04/26/19,671 Highland St, Los Angeles, CA 90001,1700.0
5632,181978,Macbook Pro Laptop,1.0,1700.0,04/22/19,485 5th St, Atlanta, GA 30301,1700.0
5633,181979,Vareebadd Phone,1.0,400.0,04/08/19,242 Church St, Boston, MA 02215,400.0
5634,181979,USB-C Charging Cable,1.0,11.95,04/08/19,242 Church St, Boston, MA 02215,11.95
5635,181980,20in Monitor,1.0,109.99,04/29/19,500 Willow St, Austin, TX 73301,109.99
5636,181981,USB-C Charging Cable,1.0,11.95,04/30/19,831 Wilson St, Boston, MA 02215,11.95
5637,181982,Apple Airpods Headphones,2.0,150.0,04/22/19,162 Washington St, San Francisco, CA 94016,300.0
5638,181983,ThinkPad Laptop,1.0,999.99,04/05/19,3 Elm St, Dallas, TX 75001,999.99
5639,181984,Wired Headphones,1.0,11.99,04/22/19,425 14th St, Seattle, WA 98101,11.99
5640,181985,iPhone,1.0,700.0,04/09/19,29 Meadow St, New York City, NY 10001,700.0
5641,181986,Lightning Charging Cable,2.0,14.95,04/26/19,545 13th St, Boston, MA 02215,29.9
5642,181987,AAA Batteries (4-pack),1.0,2.99,04/21/19,892 Jackson St, Los Angeles, CA 90001,2.99
5643,181988,Lightning Charging Cable,1.0,14.95,04/21/19,759 Lakeview St, Atlanta, GA 30301,14.95
5644,181989,USB-C Charging Cable,1.0,11.95,04/23/19,967 Elm St, Austin, TX 73301,11.95
5645,181990,Wired Headphones,1.0,11.99,04/12/19,561 Cedar St, San Francisco, CA 94016,11.99
5646,181991,AAA Batteries (4-pack),1.0,2.99,04/12/19,311 4th St, Seattle, WA 98101,2.99
5647,181992,Lightning Charging Cable,1.0,14.95,04/25/19,244 Spruce St, Dallas, TX 75001,14.95
5648,181993,USB-C Charging Cable,1.0,11.95,04/05/19,244 Madison St, San Francisco, CA 94016,11.95
5649,181994,AAA Batteries (4-pack),1.0,2.99,04/07/19,724 Highland St, Los Angeles, CA 90001,2.99
5650,181995,AA Batteries (4-pack),1.0,3.84,04/06/19,263 7th St, San Francisco, CA 94016,3.84
5651,181996,AAA Batteries (4-pack),1.0,2.99,04/16/19,912 Church St, San Francisco, CA 94016,2.99
5652,181997,USB-C Charging Cable,1.0,11.95,04/24/19,687 13th St, Boston, MA 02215,11.95
5653,181998,Flatscreen TV,1.0,300.0,04/09/19,89 Lake St, San Francisco, CA 94016,300.0
5654,181999,Apple Airpods Headphones,1.0,150.0,04/06/19,966 Lincoln St, New York City, NY 10001,150.0
5655,181999,Wired Headphones,1.0,11.99,04/06/19,966 Lincoln St, New York City, NY 10001,11.99
5656,182000,Lightning Charging Cable,1.0,14.95,04/14/19,215 Adams St, Boston, MA 02215,14.95
5657,182001,AAA Batteries (4-pack),1.0,2.99,04/27/19,738 Ridge St, Portland, OR 97035,2.99
5658,182002,USB-C Charging Cable,2.0,11.95,04/04/19,347 Adams St, New York City, NY 10001,23.9
5659,182003,Flatscreen TV,1.0,300.0,04/22/19,712 Lake St, New York City, NY 10001,300.0
5660,182004,Apple Airpods Headphones,1.0,150.0,04/11/19,273 Cedar St, New York City, NY 10001,150.0
5661,182005,AAA Batteries (4-pack),2.0,2.99,04/03/19,169 11th St, New York City, NY 10001,5.98
5662,182006,Wired Headphones,1.0,11.99,04/30/19,471 11th St, Boston, MA 02215,11.99
5663,182007,USB-C Charging Cable,1.0,11.95,04/21/19,517 Center St, Atlanta, GA 30301,11.95
5664,182008,Wired Headphones,1.0,11.99,04/23/19,519 Lincoln St, New York City, NY 10001,11.99
5665,182009,AAA Batteries (4-pack),1.0,2.99,04/24/19,282 Lake St, Portland, OR 97035,2.99
5666,182010,Lightning Charging Cable,1.0,14.95,04/17/19,305 Spruce St, New York City, NY 10001,14.95
5667,182011,Apple Airpods Headphones,1.0,150.0,04/12/19,92 8th St, Atlanta, GA 30301,150.0
5668,182012,20in Monitor,1.0,109.99,04/30/19,93 Willow St, San Francisco, CA 94016,109.99
5669,182013,27in 4K Gaming Monitor,1.0,389.99,04/11/19,339 Center St, Los Angeles, CA 90001,389.99
5670,182014,34in Ultrawide Monitor,1.0,379.99,04/21/19,747 Dogwood St, Los Angeles, CA 90001,379.99
5671,182015,Bose SoundSport Headphones,1.0,99.99,04/18/19,735 Wilson St, Dallas, TX 75001,99.99
5672,182016,27in 4K Gaming Monitor,1.0,389.99,04/06/19,214 River St, Los Angeles, CA 90001,389.99
5673,182017,AA Batteries (4-pack),2.0,3.84,04/14/19,141 8th St, San Francisco, CA 94016,7.68
5674,182018,iPhone,1.0,700.0,04/21/19,165 13th St, Los Angeles, CA 90001,700.0
5675,182019,AA Batteries (4-pack),1.0,3.84,04/10/19,380 Ridge St, Seattle, WA 98101,3.84
5676,182020,USB-C Charging Cable,1.0,11.95,04/14/19,246 6th St, Portland, OR 97035,11.95
